code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_group,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,completed_mooc
BBB,2013J,552865,2,North Western Region,2,0-10%,1,0-35,0,60,1,Withdrawn,-63,1
BBB,2013J,552883,2,Yorkshire Region,,20-30%,1,0-35,0,120,1,Fail,-38,1
BBB,2013J,553078,2,Wales,3,40-50%,1,0-35,0,60,1,Pass,-38,1
BBB,2013J,553556,2,West Midlands Region,2,80-90%,1,0-35,0,120,1,Withdrawn,-156,0
BBB,2013J,553825,2,South Region,2,70-80%,1,0-35,0,120,1,Pass,-149,1
BBB,2013J,553856,1,East Anglian Region,,50-60%,1,0-35,0,60,1,Pass,-22,1
BBB,2013J,553893,2,South Region,2,70-80%,1,0-35,0,180,1,Fail,-45,1
BBB,2013J,554243,2,South West Region,2,60-70%,1,0-35,0,60,1,Fail,-35,0
BBB,2013J,554297,2,Ireland,2,20-30%,1,0-35,0,120,1,Fail,-22,1
BBB,2013J,554314,2,South Region,,70-80%,2,35-55,0,120,1,Fail,-60,1
BBB,2013J,554540,1,North Western Region,3,Oct-20,1,0-35,0,120,1,Pass,-38,1
BBB,2013J,555061,2,London Region,2,20-30%,1,0-35,0,90,2,Fail,-38,1
BBB,2013J,555346,2,South West Region,2,Oct-20,1,0-35,0,60,2,Pass,-30,1
BBB,2013J,555614,2,East Midlands Region,2,90-100%,2,35-55,1,60,1,Distinction,-81,1
BBB,2013J,555721,2,South Region,3,60-70%,2,35-55,0,60,1,Pass,-43,1
BBB,2013J,555789,2,South East Region,2,70-80%,2,35-55,0,60,1,Withdrawn,-32,0
BBB,2013J,556062,2,North Western Region,3,20-30%,1,0-35,0,60,1,Fail,-28,1
BBB,2013J,556089,2,East Anglian Region,2,30-40%,1,0-35,0,60,1,Distinction,-36,1
BBB,2013J,556175,1,Wales,2,Oct-20,2,35-55,1,60,1,Pass,-60,1
BBB,2013J,556228,1,East Midlands Region,3,90-100%,2,35-55,0,60,1,Pass,-20,1
BBB,2013J,556427,2,East Midlands Region,3,20-30%,1,0-35,0,60,1,Withdrawn,-107,0
BBB,2013J,556592,2,London Region,3,50-60%,1,0-35,0,60,1,Pass,-25,1
BBB,2013J,556637,2,East Midlands Region,2,60-70%,1,0-35,0,60,1,Withdrawn,-60,0
BBB,2013J,556738,2,East Anglian Region,2,70-80%,1,0-35,0,120,1,Fail,-74,1
BBB,2013J,556972,2,South West Region,2,20-30%,1,0-35,0,60,1,Pass,-31,1
BBB,2013J,557652,2,East Anglian Region,2,70-80%,1,0-35,0,120,1,Fail,-32,1
BBB,2013J,558035,2,South Region,3,80-90%,1,0-35,0,120,1,Withdrawn,-196,0
BBB,2013J,558333,2,South Region,2,40-50%,1,0-35,0,60,1,Pass,-46,1
BBB,2013J,558533,2,West Midlands Region,3,0-10%,1,0-35,0,60,1,Pass,-22,1
BBB,2013J,558661,2,North Western Region,2,50-60%,1,0-35,0,60,1,Fail,-37,1
BBB,2013J,558755,2,North Western Region,3,0-10%,2,35-55,0,60,1,Fail,-17,1
BBB,2013J,558962,2,South West Region,2,90-100%,1,0-35,0,60,1,Pass,-179,1
BBB,2013J,558983,2,Scotland,3,50-60%,1,0-35,0,60,2,Fail,-78,1
BBB,2013J,559139,2,East Anglian Region,3,30-40%,2,35-55,0,60,1,Withdrawn,-24,0
BBB,2013J,559168,1,East Midlands Region,,60-70%,2,35-55,0,60,1,Pass,-65,1
BBB,2013J,559344,1,South Region,3,70-80%,1,0-35,0,120,1,Withdrawn,-116,0
BBB,2013J,559382,2,South West Region,3,80-90%,1,0-35,0,180,1,Pass,-31,1
BBB,2013J,559414,2,Scotland,,0-10%,2,35-55,0,60,1,Pass,-30,1
BBB,2013J,559584,2,West Midlands Region,3,80-90%,2,35-55,0,60,1,Pass,-25,1
BBB,2013J,559685,2,Scotland,,20-30%,2,35-55,0,60,1,Fail,-28,1
BBB,2013J,559851,2,North Region,3,70-80%,1,0-35,0,60,1,Pass,-32,1
BBB,2013J,560030,2,London Region,2,30-40%,1,0-35,1,120,1,Fail,-96,1
BBB,2013J,560074,2,East Anglian Region,3,30-40%,1,0-35,0,60,2,Pass,-144,1
BBB,2013J,560430,2,East Midlands Region,2,60-70%,2,35-55,0,60,1,Fail,-128,1
BBB,2013J,560490,2,South Region,3,80-90%,1,0-35,0,210,1,Withdrawn,-138,0
BBB,2013J,560559,2,Yorkshire Region,2,0-10%,1,0-35,0,60,1,Withdrawn,-149,1
BBB,2013J,560567,2,West Midlands Region,2,20-30%,1,0-35,0,120,1,Pass,-92,1
BBB,2013J,560676,2,East Midlands Region,2,60-70%,2,35-55,0,60,1,Fail,-135,1
BBB,2013J,560773,2,South Region,3,80-90%,1,0-35,0,120,1,Pass,-149,1
BBB,2013J,560920,2,London Region,3,30-40%,2,35-55,0,120,1,Withdrawn,-149,0
BBB,2013J,561312,2,Yorkshire Region,3,Oct-20,1,0-35,0,60,1,Distinction,-46,1
BBB,2013J,561457,2,North Region,2,0-10%,1,0-35,0,150,1,Pass,-51,1
BBB,2013J,561534,2,Scotland,,70-80%,2,35-55,0,60,1,Pass,-137,1
BBB,2013J,561549,2,North Region,,40-50%,2,35-55,0,60,1,Fail,-135,1
BBB,2013J,561591,2,North Region,3,0-10%,1,0-35,0,60,1,Pass,-109,1
BBB,2013J,561640,2,East Anglian Region,3,80-90%,1,0-35,0,60,1,Distinction,-92,1
BBB,2013J,561674,2,East Anglian Region,2,60-70%,1,0-35,0,120,1,Withdrawn,-164,0
BBB,2013J,561841,2,Scotland,2,30-40%,1,0-35,0,60,1,Pass,-100,1
BBB,2013J,561932,1,Yorkshire Region,,30-40%,2,35-55,0,60,1,Fail,-66,1
BBB,2013J,562090,2,South Region,2,40-50%,2,35-55,0,60,1,Pass,-63,1
BBB,2013J,562270,1,North Western Region,3,Oct-20,2,35-55,0,120,1,Pass,-124,1
BBB,2013J,562456,2,South West Region,2,20-30%,1,0-35,0,60,1,Fail,-59,1
BBB,2013J,563022,2,Yorkshire Region,2,20-30%,1,0-35,0,120,1,Withdrawn,-149,1
BBB,2013J,563063,2,North Western Region,3,80-90%,2,35-55,0,60,1,Withdrawn,-130,0
BBB,2013J,563174,2,London Region,2,0-10%,1,0-35,0,60,1,Fail,-53,1
BBB,2013J,563374,1,Scotland,2,80-90%,1,0-35,0,60,1,Fail,-29,1
BBB,2013J,563706,2,South East Region,3,70-80%,2,35-55,0,60,1,Pass,-196,1
BBB,2013J,563733,2,East Anglian Region,3,30-40%,2,35-55,0,60,1,Pass,-29,1
BBB,2013J,563735,2,West Midlands Region,3,Oct-20,1,0-35,0,60,1,Pass,-36,1
BBB,2013J,563769,2,Yorkshire Region,3,0-10%,1,0-35,0,60,1,Fail,-51,1
BBB,2013J,563794,2,East Midlands Region,2,70-80%,1,0-35,0,60,1,Pass,-29,1
BBB,2013J,564105,2,South West Region,3,70-80%,1,0-35,0,60,1,Pass,-15,1
BBB,2013J,564129,1,West Midlands Region,2,Oct-20,2,35-55,0,60,1,Pass,-35,1
BBB,2013J,564144,2,Wales,2,60-70%,1,0-35,0,60,1,Pass,-36,1
BBB,2013J,564245,2,Scotland,5,50-60%,1,0-35,0,60,1,Pass,-49,1
BBB,2013J,564268,2,East Anglian Region,3,80-90%,1,0-35,0,90,1,Pass,-49,1
BBB,2013J,564300,2,South East Region,3,40-50%,2,35-55,0,120,1,Withdrawn,-183,0
BBB,2013J,564596,2,Yorkshire Region,3,Oct-20,2,35-55,0,90,1,Withdrawn,-123,0
BBB,2013J,564626,1,London Region,3,80-90%,1,0-35,0,60,1,Fail,-17,1
BBB,2013J,564791,2,Yorkshire Region,2,0-10%,1,0-35,0,120,1,Withdrawn,-196,0
BBB,2013J,564792,1,Ireland,3,40-50%,1,0-35,0,60,1,Fail,-58,1
BBB,2013J,564898,2,South East Region,3,30-40%,1,0-35,0,75,1,Distinction,-121,1
BBB,2013J,564930,2,Ireland,2,0-10%,1,0-35,0,60,1,Withdrawn,-45,0
BBB,2013J,564958,2,South Region,3,40-50%,1,0-35,0,60,2,Pass,-29,1
BBB,2013J,564972,2,East Midlands Region,2,0-10%,1,0-35,0,120,1,Withdrawn,-74,0
BBB,2013J,565035,2,Ireland,2,Oct-20,1,0-35,0,120,1,Fail,-42,1
BBB,2013J,565393,2,West Midlands Region,3,20-30%,1,0-35,0,60,1,Fail,-156,1
BBB,2013J,565402,2,South Region,2,80-90%,1,0-35,0,180,1,Withdrawn,-31,0
BBB,2013J,565513,2,Wales,3,60-70%,1,0-35,0,120,1,Distinction,-59,1
BBB,2013J,565518,2,South West Region,2,90-100%,2,35-55,0,330,1,Withdrawn,-174,0
BBB,2013J,565582,2,Wales,2,Oct-20,1,0-35,0,60,1,Pass,-43,1
BBB,2013J,565607,2,London Region,,30-40%,1,0-35,0,120,1,Pass,-17,1
BBB,2013J,565715,2,South East Region,3,20-30%,1,0-35,0,60,1,Pass,-28,1
BBB,2013J,565819,2,East Anglian Region,3,30-40%,2,35-55,0,120,1,Withdrawn,-165,0
BBB,2013J,565888,2,West Midlands Region,3,20-30%,1,0-35,0,60,1,Pass,-18,1
BBB,2013J,565919,2,Scotland,2,60-70%,1,0-35,0,60,1,Pass,-88,1
BBB,2013J,566133,2,East Anglian Region,3,60-70%,1,0-35,0,60,1,Distinction,-149,1
BBB,2013J,566339,2,East Midlands Region,3,20-30%,1,0-35,0,60,2,Pass,-43,1
BBB,2013J,566346,2,Scotland,,40-50%,2,35-55,0,60,1,Distinction,-107,1
BBB,2013J,566358,2,East Anglian Region,3,70-80%,1,0-35,0,120,1,Fail,-125,1
BBB,2013J,566369,2,West Midlands Region,3,Oct-20,2,35-55,0,60,1,Pass,-25,1
BBB,2013J,566392,2,North Western Region,2,20-30%,2,35-55,0,150,2,Fail,-144,1
BBB,2013J,566407,1,East Midlands Region,3,20-30%,1,0-35,0,60,1,Pass,-43,1
BBB,2013J,566415,2,East Midlands Region,2,90-100%,1,0-35,0,60,1,Pass,-22,1
BBB,2013J,566720,2,Wales,2,0-10%,2,35-55,0,60,1,Pass,-67,1
BBB,2013J,566813,2,East Anglian Region,3,30-40%,1,0-35,0,60,1,Pass,-63,1
BBB,2013J,566814,2,Wales,3,60-70%,1,0-35,0,60,1,Pass,-158,1
BBB,2013J,567013,1,East Anglian Region,2,30-40%,2,35-55,0,60,2,Fail,-17,1
BBB,2013J,567033,2,London Region,3,40-50%,1,0-35,0,120,2,Distinction,-101,1
BBB,2013J,567059,2,East Midlands Region,2,50-60%,1,0-35,0,120,1,Withdrawn,-129,0
BBB,2013J,567145,2,North Region,2,0-10%,1,0-35,0,60,1,Withdrawn,-149,1
BBB,2013J,567160,2,East Anglian Region,3,30-40%,1,0-35,0,60,1,Fail,-20,1
BBB,2013J,567262,1,South Region,,60-70%,1,0-35,0,60,1,Pass,-43,1
BBB,2013J,567363,2,East Anglian Region,,50-60%,1,0-35,0,90,1,Pass,-27,1
BBB,2013J,567402,2,East Anglian Region,3,60-70%,2,35-55,0,60,2,Pass,-100,1
BBB,2013J,567429,2,East Midlands Region,2,60-70%,1,0-35,0,60,1,Pass,-149,1
BBB,2013J,567500,2,Ireland,3,Oct-20,1,0-35,0,60,1,Distinction,-2,1
BBB,2013J,567598,2,North Western Region,2,0-10%,1,0-35,0,120,1,Withdrawn,-135,0
BBB,2013J,567627,2,Wales,2,60-70%,1,0-35,0,120,1,Pass,-144,1
BBB,2013J,567754,2,East Midlands Region,3,50-60%,1,0-35,0,120,1,Pass,-9,1
BBB,2013J,567915,2,South Region,3,30-40%,2,35-55,0,60,1,Fail,-136,1
BBB,2013J,567925,2,North Western Region,2,60-70%,1,0-35,0,60,1,Withdrawn,-144,0
BBB,2013J,567929,2,Yorkshire Region,3,Oct-20,2,35-55,0,60,1,Fail,-28,1
BBB,2013J,567958,1,West Midlands Region,2,0-10%,2,35-55,0,60,2,Pass,-134,1
BBB,2013J,567979,2,Scotland,3,Oct-20,1,0-35,0,60,1,Pass,-31,1
BBB,2013J,568074,2,Wales,3,40-50%,1,0-35,0,120,1,Pass,-35,1
BBB,2013J,568293,2,London Region,,Oct-20,1,0-35,0,120,1,Withdrawn,-130,0
BBB,2013J,568370,2,West Midlands Region,3,20-30%,2,35-55,0,120,1,Withdrawn,-106,0
BBB,2013J,568474,2,South Region,3,60-70%,2,35-55,0,120,1,Pass,-141,1
BBB,2013J,568502,2,London Region,,40-50%,1,0-35,0,120,1,Pass,-32,1
BBB,2013J,568523,2,North Western Region,2,Oct-20,1,0-35,0,60,1,Withdrawn,-117,0
BBB,2013J,568533,2,North Western Region,2,40-50%,1,0-35,0,90,1,Distinction,-63,1
BBB,2013J,568609,1,London Region,,20-30%,3,55<=,0,60,1,Withdrawn,-44,0
BBB,2013J,568775,2,East Midlands Region,2,30-40%,1,0-35,0,60,1,Withdrawn,-179,0
BBB,2013J,569035,2,East Anglian Region,3,50-60%,2,35-55,0,60,1,Pass,-72,1
BBB,2013J,569141,2,Wales,2,Oct-20,1,0-35,0,60,1,Pass,-191,1
BBB,2013J,569334,2,South Region,3,30-40%,1,0-35,0,120,1,Fail,-149,1
BBB,2013J,569426,2,Yorkshire Region,2,0-10%,1,0-35,0,60,1,Withdrawn,-176,0
BBB,2013J,569854,2,South Region,3,70-80%,1,0-35,0,60,1,Pass,-144,1
BBB,2013J,569862,1,South East Region,,60-70%,1,0-35,0,60,1,Pass,-51,1
BBB,2013J,569930,2,Yorkshire Region,3,Oct-20,1,0-35,0,90,1,Pass,-92,1
BBB,2013J,570137,2,Scotland,2,70-80%,2,35-55,0,60,1,Pass,-107,1
BBB,2013J,570157,2,North Western Region,3,80-90%,2,35-55,0,60,1,Pass,-85,1
BBB,2013J,570168,2,South West Region,1,30-40%,1,0-35,0,90,1,Pass,-120,1
BBB,2013J,570177,2,Ireland,2,70-80%,1,0-35,0,180,1,Withdrawn,-134,0
BBB,2013J,570271,2,South Region,3,90-100%,1,0-35,0,120,1,Pass,-144,1
BBB,2013J,570287,2,Ireland,2,40-50%,1,0-35,0,75,1,Pass,-24,1
BBB,2013J,570351,1,South Region,3,0-10%,1,0-35,0,60,1,Pass,-193,1
BBB,2013J,570519,2,East Midlands Region,3,0-10%,1,0-35,0,60,1,Fail,-154,1
BBB,2013J,570623,2,North Region,3,50-60%,2,35-55,0,60,1,Pass,-109,1
BBB,2013J,570759,2,London Region,3,Oct-20,1,0-35,0,60,1,Pass,-158,1
BBB,2013J,570783,2,South Region,2,30-40%,1,0-35,0,60,1,Pass,-156,1
BBB,2013J,570862,2,South West Region,2,30-40%,1,0-35,0,120,1,Withdrawn,-49,1
BBB,2013J,570864,2,Wales,2,80-90%,1,0-35,0,60,1,Pass,-15,1
BBB,2013J,570970,1,London Region,2,50-60%,2,35-55,0,105,2,Withdrawn,-63,0
BBB,2013J,571083,2,Yorkshire Region,3,60-70%,1,0-35,0,60,1,Pass,-49,1
BBB,2013J,571143,2,North Region,3,0-10%,2,35-55,0,75,1,Fail,-144,1
BBB,2013J,571441,2,Scotland,,30-40%,2,35-55,0,60,1,Pass,-92,1
BBB,2013J,571503,2,Wales,2,20-30%,1,0-35,0,60,1,Pass,-65,1
BBB,2013J,571516,2,South Region,3,40-50%,2,35-55,0,60,1,Pass,-108,1
BBB,2013J,571540,2,East Anglian Region,2,90-100%,1,0-35,0,135,1,Withdrawn,-18,0
BBB,2013J,571554,1,Yorkshire Region,3,0-10%,1,0-35,0,60,1,Pass,-28,1
BBB,2013J,571601,2,South Region,2,0-10%,1,0-35,0,60,1,Withdrawn,-79,0
BBB,2013J,571672,2,North Western Region,2,0-10%,2,35-55,0,60,1,Fail,-31,1
BBB,2013J,571681,2,Ireland,,0-10%,1,0-35,0,60,1,Pass,-191,1
BBB,2013J,571693,2,Wales,2,20-30%,2,35-55,0,60,1,Fail,-94,1
BBB,2013J,571770,2,East Anglian Region,2,Oct-20,1,0-35,0,90,1,Withdrawn,-174,0
BBB,2013J,571779,2,East Midlands Region,3,60-70%,2,35-55,0,60,1,Pass,-35,1
BBB,2013J,571794,2,East Midlands Region,3,60-70%,1,0-35,0,60,1,Withdrawn,-196,0
BBB,2013J,571871,2,South East Region,3,30-40%,1,0-35,0,120,1,Pass,-164,1
BBB,2013J,571885,2,Scotland,2,40-50%,1,0-35,0,60,1,Pass,-66,1
BBB,2013J,571907,2,Scotland,3,0-10%,1,0-35,0,60,1,Pass,-109,1
BBB,2013J,572029,2,North Western Region,2,Oct-20,1,0-35,0,120,1,Withdrawn,-149,1
BBB,2013J,572051,2,East Anglian Region,3,50-60%,2,35-55,0,60,1,Pass,-138,1
BBB,2013J,572054,2,Yorkshire Region,2,30-40%,2,35-55,0,60,1,Withdrawn,-144,1
BBB,2013J,572067,2,North Region,3,0-10%,1,0-35,0,60,1,Pass,-149,1
BBB,2013J,572103,2,West Midlands Region,3,20-30%,1,0-35,0,60,1,Pass,-36,1
BBB,2013J,572131,2,South West Region,3,Oct-20,1,0-35,0,120,1,Fail,-46,1
BBB,2013J,572163,2,Wales,2,0-10%,1,0-35,0,60,1,Withdrawn,-85,0
BBB,2013J,572173,2,North Western Region,2,0-10%,1,0-35,0,120,1,Fail,-31,1
BBB,2013J,572277,1,Scotland,3,30-40%,1,0-35,0,60,1,Fail,-67,1
BBB,2013J,572302,1,South East Region,2,30-40%,1,0-35,0,120,1,Withdrawn,-149,0
BBB,2013J,572416,2,London Region,3,30-40%,1,0-35,0,60,2,Pass,-149,1
BBB,2013J,572436,2,North Western Region,3,Oct-20,1,0-35,0,180,1,Distinction,-1,1
BBB,2013J,572447,2,Wales,3,30-40%,1,0-35,0,60,1,Pass,-44,1
BBB,2013J,572495,2,Yorkshire Region,3,Oct-20,1,0-35,0,120,1,Withdrawn,-149,0
BBB,2013J,572504,2,Yorkshire Region,3,Oct-20,1,0-35,0,60,1,Pass,-195,1
BBB,2013J,572508,2,South Region,2,Oct-20,1,0-35,0,60,1,Pass,-157,1
BBB,2013J,572514,2,Wales,3,40-50%,1,0-35,0,60,1,Fail,-38,1
BBB,2013J,572626,2,Yorkshire Region,3,70-80%,1,0-35,0,60,1,Withdrawn,-179,0
BBB,2013J,572733,2,North Western Region,3,60-70%,1,0-35,0,120,1,Pass,-96,1
BBB,2013J,572739,2,Wales,2,40-50%,1,0-35,0,120,1,Withdrawn,-32,0
BBB,2013J,572752,2,London Region,,90-100%,2,35-55,0,60,1,Pass,-191,1
BBB,2013J,572765,2,North Region,2,20-30%,1,0-35,0,60,1,Pass,-138,1
BBB,2013J,572770,2,East Midlands Region,2,60-70%,1,0-35,0,120,1,Withdrawn,-179,0
BBB,2013J,572898,2,Wales,3,90-100%,1,0-35,0,120,1,Distinction,-176,1
BBB,2013J,572918,2,South Region,3,90-100%,1,0-35,0,120,1,Fail,-149,1
BBB,2013J,572937,2,North Western Region,3,60-70%,2,35-55,0,60,1,Fail,-88,1
BBB,2013J,573043,2,East Anglian Region,3,20-30%,1,0-35,0,60,1,Pass,-32,1
BBB,2013J,573063,2,North Region,2,0-10%,1,0-35,0,60,1,Pass,-107,1
BBB,2013J,573159,2,West Midlands Region,3,,1,0-35,0,120,1,Withdrawn,-191,0
BBB,2013J,573208,2,Wales,2,30-40%,1,0-35,0,60,2,Pass,-96,1
BBB,2013J,573217,2,South Region,2,90-100%,1,0-35,0,120,1,Fail,-28,1
BBB,2013J,573223,1,South West Region,3,20-30%,2,35-55,0,60,1,Fail,-129,1
BBB,2013J,573225,2,Wales,2,50-60%,1,0-35,0,60,1,Fail,-49,1
BBB,2013J,573275,2,Wales,2,30-40%,1,0-35,0,60,2,Fail,-29,1
BBB,2013J,573321,2,Scotland,2,0-10%,1,0-35,0,60,1,Fail,-46,1
BBB,2013J,573409,2,Yorkshire Region,3,Oct-20,1,0-35,0,120,2,Withdrawn,-156,1
BBB,2013J,573411,2,North Western Region,3,50-60%,1,0-35,0,60,1,Pass,-143,1
BBB,2013J,573431,2,South Region,3,20-30%,1,0-35,0,60,1,Withdrawn,-191,0
BBB,2013J,573433,2,Wales,,20-30%,2,35-55,0,60,1,Pass,-120,1
BBB,2013J,573441,2,Yorkshire Region,2,0-10%,1,0-35,0,60,1,Withdrawn,-51,0
BBB,2013J,573453,2,South Region,2,40-50%,1,0-35,0,60,1,Pass,-130,1
BBB,2013J,573485,2,London Region,2,Oct-20,1,0-35,0,120,1,Withdrawn,-144,1
BBB,2013J,573487,2,London Region,2,Oct-20,1,0-35,0,90,1,Fail,-30,1
BBB,2013J,573519,2,South East Region,3,70-80%,1,0-35,0,60,1,Distinction,-154,1
BBB,2013J,573578,2,East Anglian Region,3,50-60%,1,0-35,0,60,1,Pass,-66,1
BBB,2013J,573654,2,West Midlands Region,3,80-90%,1,0-35,0,60,1,Pass,-136,1
BBB,2013J,573683,1,South Region,3,70-80%,1,0-35,0,60,1,Withdrawn,-190,0
BBB,2013J,573694,2,Wales,3,70-80%,2,35-55,0,180,1,Withdrawn,-30,0
BBB,2013J,573758,2,North Western Region,2,0-10%,1,0-35,0,60,1,Withdrawn,-136,1
BBB,2013J,573777,2,East Anglian Region,3,40-50%,1,0-35,0,120,1,Pass,-86,1
BBB,2013J,573790,2,Wales,,50-60%,1,0-35,0,60,1,Pass,-92,1
BBB,2013J,573810,2,Yorkshire Region,2,Oct-20,1,0-35,0,120,1,Withdrawn,-149,1
BBB,2013J,573821,2,West Midlands Region,3,50-60%,1,0-35,0,60,1,Pass,-165,1
BBB,2013J,573831,2,East Midlands Region,2,0-10%,1,0-35,0,60,2,Pass,-162,1
BBB,2013J,573893,2,East Anglian Region,,20-30%,2,35-55,0,60,1,Fail,-67,1
BBB,2013J,573986,2,West Midlands Region,2,0-10%,1,0-35,0,60,1,Pass,-53,1
BBB,2013J,574002,2,South Region,2,20-30%,1,0-35,0,120,1,Fail,-143,1
BBB,2013J,574051,2,Wales,2,0-10%,2,35-55,0,120,1,Fail,-92,1
BBB,2013J,574053,1,North Western Region,2,20-30%,2,35-55,0,60,1,Withdrawn,-149,1
BBB,2013J,574065,2,Ireland,3,40-50%,1,0-35,0,120,1,Distinction,-144,1
BBB,2013J,574125,2,South Region,3,Oct-20,1,0-35,0,120,1,Pass,-190,1
BBB,2013J,574146,2,East Anglian Region,2,60-70%,1,0-35,0,60,1,Withdrawn,-35,0
BBB,2013J,574194,2,North Western Region,3,Oct-20,1,0-35,0,60,1,Pass,-120,1
BBB,2013J,574212,2,Scotland,3,50-60%,1,0-35,0,60,1,Distinction,-88,1
BBB,2013J,574250,2,East Anglian Region,2,90-100%,1,0-35,0,60,1,Pass,-57,1
BBB,2013J,574276,2,North Western Region,2,60-70%,1,0-35,0,120,1,Withdrawn,-141,0
BBB,2013J,574319,2,North Region,2,30-40%,1,0-35,0,120,1,Withdrawn,-125,1
BBB,2013J,574320,1,Scotland,3,70-80%,2,35-55,0,60,1,Distinction,-73,1
BBB,2013J,574348,2,East Anglian Region,3,70-80%,2,35-55,0,120,2,Pass,-57,1
BBB,2013J,574549,2,Scotland,2,0-10%,1,0-35,0,60,1,Pass,-109,1
BBB,2013J,574591,2,North Western Region,2,50-60%,2,35-55,0,180,1,Withdrawn,-67,0
BBB,2013J,574648,2,East Anglian Region,3,40-50%,2,35-55,0,60,1,Distinction,-144,1
BBB,2013J,574674,2,East Anglian Region,3,60-70%,1,0-35,0,60,1,Withdrawn,-96,0
BBB,2013J,574708,1,Wales,2,0-10%,1,0-35,0,60,2,Fail,-136,1
BBB,2013J,574727,2,North Western Region,2,Oct-20,1,0-35,0,60,1,Withdrawn,-100,0
BBB,2013J,574766,2,West Midlands Region,3,0-10%,1,0-35,0,120,1,Fail,-184,1
BBB,2013J,574783,2,East Anglian Region,1,30-40%,1,0-35,0,60,1,Withdrawn,-179,1
BBB,2013J,574810,2,Wales,3,90-100%,1,0-35,0,60,1,Withdrawn,-29,0
BBB,2013J,574962,2,West Midlands Region,2,30-40%,1,0-35,0,120,1,Withdrawn,-185,0
BBB,2013J,574973,2,West Midlands Region,3,20-30%,1,0-35,0,180,1,Pass,-58,1
BBB,2013J,574998,2,East Anglian Region,2,90-100%,2,35-55,0,120,1,Withdrawn,-148,0
BBB,2013J,575018,2,Wales,2,80-90%,1,0-35,0,60,1,Pass,-124,1
BBB,2013J,575089,2,South West Region,3,0-10%,1,0-35,0,120,1,Fail,-149,1
BBB,2013J,575100,2,London Region,2,30-40%,1,0-35,0,120,1,Fail,-88,1
BBB,2013J,575124,1,South Region,2,60-70%,2,35-55,0,120,1,Pass,-149,1
BBB,2013J,575207,1,East Anglian Region,2,Oct-20,2,35-55,0,120,1,Withdrawn,-184,0
BBB,2013J,575281,2,South Region,2,40-50%,1,0-35,0,60,1,Fail,-31,1
BBB,2013J,575290,1,Scotland,2,60-70%,2,35-55,0,120,2,Pass,-67,1
BBB,2013J,575387,2,South Region,2,40-50%,1,0-35,0,60,1,Pass,-148,1
BBB,2013J,575421,2,London Region,3,0-10%,1,0-35,0,60,1,Withdrawn,-179,0
BBB,2013J,575423,2,West Midlands Region,3,80-90%,1,0-35,0,180,1,Withdrawn,-144,0
BBB,2013J,575480,2,Wales,2,60-70%,1,0-35,0,60,1,Fail,-3,1
BBB,2013J,575520,2,Yorkshire Region,2,20-30%,1,0-35,0,180,1,Withdrawn,-101,0
BBB,2013J,575560,2,East Anglian Region,3,90-100%,2,35-55,0,60,1,Distinction,-144,1
BBB,2013J,575672,2,North Region,2,20-30%,2,35-55,0,60,1,Withdrawn,-144,0
BBB,2013J,575681,2,North Western Region,2,70-80%,2,35-55,0,60,1,Pass,-117,1
BBB,2013J,575794,2,Wales,,70-80%,1,0-35,0,60,1,Withdrawn,-165,0
BBB,2013J,575897,2,Scotland,2,40-50%,1,0-35,0,60,1,Fail,-29,1
BBB,2013J,575927,2,East Midlands Region,,70-80%,1,0-35,0,120,1,Withdrawn,-130,0
BBB,2013J,575929,2,South Region,2,40-50%,1,0-35,0,120,1,Fail,-136,1
BBB,2013J,575930,2,East Anglian Region,2,90-100%,1,0-35,0,60,1,Pass,-136,1
BBB,2013J,575982,1,Wales,3,40-50%,2,35-55,0,60,1,Fail,-30,1
BBB,2013J,575992,2,London Region,3,20-30%,2,35-55,0,120,1,Withdrawn,-136,0
BBB,2013J,576046,2,Yorkshire Region,3,40-50%,1,0-35,0,120,1,Withdrawn,-73,0
BBB,2013J,576098,2,East Midlands Region,2,30-40%,1,0-35,0,120,1,Withdrawn,-149,0
BBB,2013J,576158,2,Wales,2,0-10%,1,0-35,0,120,1,Pass,-109,1
BBB,2013J,576226,2,Ireland,,60-70%,1,0-35,0,60,1,Fail,-92,1
BBB,2013J,576375,2,North Western Region,2,,1,0-35,0,120,1,Withdrawn,-179,0
BBB,2013J,576483,2,South Region,3,70-80%,2,35-55,0,60,1,Pass,-101,1
BBB,2013J,576513,1,South Region,2,70-80%,1,0-35,0,60,1,Withdrawn,-134,0
BBB,2013J,576524,2,Scotland,3,60-70%,1,0-35,0,60,1,Fail,-79,1
BBB,2013J,576550,2,North Western Region,3,0-10%,1,0-35,0,180,1,Withdrawn,-144,0
BBB,2013J,576600,2,London Region,,30-40%,2,35-55,0,60,1,Pass,-67,1
BBB,2013J,576664,2,North Region,3,Oct-20,1,0-35,0,60,1,Withdrawn,-116,0
BBB,2013J,576714,1,Ireland,2,40-50%,1,0-35,0,60,1,Withdrawn,-25,0
BBB,2013J,576815,2,North Western Region,2,40-50%,1,0-35,0,60,1,Fail,-134,1
BBB,2013J,576841,1,Yorkshire Region,2,Oct-20,2,35-55,0,120,1,Pass,-130,1
BBB,2013J,576882,2,North Western Region,2,0-10%,1,0-35,0,150,1,Fail,-72,1
BBB,2013J,576935,2,East Midlands Region,3,80-90%,1,0-35,0,180,1,Fail,-107,1
